item_id,user_id,country,item_category,brand,price_eur,date_posted,date_sold,shipping_type,likes_count,user_rating
12753,u4035,France,Jeans,Adidas,43.17,2025-04-29,2025-05-02,Pickup,5,3.8
12754,u3690,Lithuania,Dresses,Nike,18.93,2025-06-29,,Pickup,9,4.7
12755,u2800,Lithuania,Jeans,Adidas,30.31,2024-10-20,,Standard,5,5.0
12756,u8293,France,Jeans,Adidas,23.89,2024-02-14,2024-02-17,Pickup,4,4.8
12757,u7506,Lithuania,Tops,Levi’s,13.96,2024-04-23,2024-05-02,Standard,8,4.8
12758,u2198,Lithuania,Jackets,Nike,22.17,2024-06-15,2024-07-08,Pickup,3,4.0
12759,u2077,Germany,Dresses,Balenciaga,16.12,2025-02-11,2025-03-04,Pickup,7,5.0
12760,u5009,Spain,Bags,Balenciaga,27.9,2024-11-12,,Pickup,6,4.8
12761,u3460,Lithuania,Dresses,Balenciaga,40.4,2024-07-19,2024-07-25,Drop-off,5,4.3
12762,u3596,France,Jeans,H&M,53.02,2024-11-02,2024-11-03,Pickup,2,4.5
12763,u3103,Germany,Dresses,Gucci,64.67,2025-04-10,2025-04-22,Drop-off,4,4.1
12764,u5837,Poland,Tops,Levi’s,38.55,2024-09-08,2024-10-03,Pickup,4,4.1
12765,u5225,Spain,Jeans,Zara,56.66,2025-05-09,2025-06-07,Drop-off,8,4.6
12766,u4460,France,Jeans,Adidas,13.04,2024-04-07,2024-05-02,Pickup,3,4.1
12767,u3632,Netherlands,Jeans,Nike,26.76,2024-06-06,2024-06-07,Pickup,6,4.9
12768,u7960,Netherlands,Tops,H&M,20.4,2024-08-21,2024-09-05,Drop-off,5,4.8
12769,u3828,Lithuania,Jeans,H&M,12.82,2025-06-09,2025-07-02,Pickup,3,4.4
12770,u6336,Netherlands,Jackets,Nike,28.79,2024-01-02,2024-01-17,Pickup,7,4.9
12771,u4504,Poland,Jeans,Balenciaga,46.04,2024-03-22,,Pickup,4,4.6
12772,u9180,Germany,Jackets,Nike,37.55,2025-05-19,2025-06-03,Standard,4,4.8
12773,u1473,Germany,Jeans,H&M,33.35,2024-10-18,,Pickup,1,4.2
12774,u6243,Germany,Bags,Zara,35.3,2024-05-30,2024-06-11,Drop-off,3,4.4
12775,u4518,Germany,Jackets,Zara,38.89,2025-06-13,2025-06-27,Standard,8,4.5
12776,u1957,Lithuania,Bags,Adidas,3.99,2024-04-28,2024-05-18,Pickup,6,4.9
12777,u3005,Poland,Dresses,Levi’s,34.8,2024-04-24,2024-05-02,Standard,5,4.2
12778,u2958,France,Bags,Adidas,37.66,2024-10-18,,Drop-off,6,4.3
12779,u9828,Netherlands,Bags,Adidas,47.18,2024-08-22,,Standard,1,4.4
12780,u3996,Netherlands,Tops,Gucci,20.41,2025-04-14,2025-05-03,Pickup,5,4.6
12781,u9128,France,Tops,Balenciaga,38.73,2025-03-09,2025-03-16,Pickup,4,4.4
12782,u8970,Lithuania,Tops,Zara,39.29,2025-04-04,,Standard,4,4.0
12783,u7357,Germany,Tops,Gucci,34.7,2024-10-17,,Standard,4,4.2
12784,u2009,Lithuania,Bags,H&M,60.14,2025-05-16,,Drop-off,5,4.5
12785,u4274,France,Sneakers,Levi’s,40.76,2025-02-10,2025-02-17,Standard,4,5.0
12786,u2666,Poland,Bags,Zara,53.25,2025-05-21,2025-06-12,Drop-off,3,4.6
12787,u5265,Spain,Dresses,Zara,43.9,2025-02-05,2025-02-15,Standard,6,4.6
12788,u2184,Netherlands,Tops,Gucci,3.0,2025-01-22,2025-02-16,Standard,3,4.4
12789,u9190,Poland,Jeans,Gucci,39.82,2024-11-01,2024-11-15,Drop-off,4,3.3
12790,u3997,Spain,Dresses,H&M,56.38,2024-02-07,,Pickup,7,4.2
12791,u7209,Lithuania,Bags,Balenciaga,15.5,2024-07-25,2024-07-27,Drop-off,4,4.4
12792,u5496,Spain,Bags,Gucci,22.01,2025-01-06,2025-02-03,Drop-off,4,4.9
12793,u3702,Spain,Jeans,H&M,13.8,2024-01-01,,Pickup,11,5.0
12794,u2364,Spain,Jackets,Adidas,17.06,2024-02-04,,Standard,2,5.0
12795,u4190,Spain,Sneakers,Nike,40.35,2024-10-10,2024-10-14,Drop-off,4,4.2
12796,u1281,Poland,Sneakers,Balenciaga,43.19,2024-09-14,2024-10-02,Standard,3,4.4
12797,u6999,Lithuania,Tops,Levi’s,27.58,2024-08-08,,Pickup,5,4.2
12798,u8955,France,Tops,Zara,42.28,2024-01-25,2024-02-16,Standard,7,4.5
12799,u7336,Lithuania,Dresses,Nike,31.35,2025-05-01,2025-05-30,Standard,6,3.7
12800,u6403,Netherlands,Jackets,Levi’s,17.29,2025-03-16,2025-04-07,Pickup,6,5.0
12801,u6411,Lithuania,Jeans,Zara,23.54,2024-01-19,2024-02-07,Drop-off,4,4.2
12802,u3191,Spain,Dresses,H&M,49.23,2025-05-19,2025-06-05,Drop-off,5,4.4
12803,u6249,Germany,Tops,Gucci,37.93,2024-06-17,2024-06-24,Drop-off,4,4.4
12804,u6126,Lithuania,Sneakers,Levi’s,6.75,2024-11-25,2024-12-10,Drop-off,8,4.6
12805,u9075,Germany,Jackets,Zara,16.98,2024-07-25,2024-08-17,Pickup,3,5.0
12806,u1061,Germany,Jeans,Levi’s,31.93,2025-01-15,2025-01-30,Pickup,4,5.0
12807,u6373,Germany,Dresses,Nike,45.0,2024-08-24,2024-09-05,Standard,3,5.0
12808,u6119,Lithuania,Tops,Adidas,40.24,2025-05-02,2025-05-29,Standard,5,4.4
12809,u6503,France,Bags,Nike,48.64,2024-05-16,2024-06-05,Standard,10,4.7
12810,u9876,Spain,Tops,Levi’s,42.16,2025-02-09,2025-03-03,Standard,7,3.8
12811,u3472,France,Jeans,Gucci,3.81,2024-07-08,2024-07-22,Pickup,5,4.3
12812,u1870,Netherlands,Jeans,Nike,3.0,2024-01-03,2024-01-08,Pickup,2,3.8
12813,u6822,Lithuania,Bags,Adidas,35.78,2024-11-16,,Standard,3,4.6
12814,u4088,Netherlands,Tops,H&M,14.8,2025-06-27,2025-07-24,Drop-off,7,4.6
12815,u4558,Lithuania,Sneakers,Adidas,64.37,2024-09-01,2024-09-07,Drop-off,6,4.5
12816,u3020,Lithuania,Sneakers,H&M,45.72,2024-09-13,,Standard,8,4.8
12817,u7097,Netherlands,Bags,Gucci,52.98,2024-03-26,2024-04-24,Pickup,1,4.7
12818,u5200,Germany,Jeans,Zara,51.75,2024-06-20,2024-06-27,Drop-off,5,5.0
12819,u5752,Netherlands,Bags,Adidas,30.45,2024-07-20,2024-08-11,Standard,4,4.8
12820,u6758,France,Sneakers,H&M,25.96,2024-01-13,2024-01-19,Standard,11,4.7
12821,u9239,France,Tops,Levi’s,3.34,2024-12-20,2025-01-10,Pickup,8,4.1
12822,u1111,France,Bags,Zara,39.21,2024-07-14,,Standard,8,4.5
12823,u2926,France,Dresses,Gucci,3.0,2024-06-02,2024-06-19,Pickup,7,4.2
12824,u5096,Spain,Dresses,Adidas,12.13,2025-06-15,2025-06-30,Drop-off,6,4.2
12825,u5857,Lithuania,Dresses,Levi’s,21.88,2024-02-14,2024-02-15,Pickup,6,4.4
12826,u7250,Poland,Sneakers,Gucci,24.07,2024-06-16,2024-06-22,Standard,2,4.7
12827,u3816,Poland,Sneakers,Gucci,7.03,2024-11-04,2024-11-27,Pickup,2,5.0
12828,u9943,Spain,Tops,Balenciaga,54.7,2024-09-01,2024-09-13,Drop-off,4,3.8
12829,u5691,Netherlands,Sneakers,Gucci,3.0,2025-07-01,2025-07-25,Standard,9,3.9
12830,u8229,France,Bags,Gucci,23.46,2025-01-16,,Drop-off,1,3.7
12831,u7681,Poland,Sneakers,Levi’s,33.3,2024-12-29,2025-01-20,Standard,3,4.6
12832,u6978,Germany,Jackets,Zara,31.1,2024-09-15,2024-10-03,Standard,5,4.8
12833,u7482,Poland,Bags,Nike,17.22,2025-06-07,2025-06-11,Standard,4,5.0
12834,u4069,Poland,Dresses,Balenciaga,3.0,2024-08-16,,Pickup,8,5.0
12835,u4638,France,Tops,Nike,43.42,2024-02-06,2024-02-08,Pickup,9,4.6
12836,u1376,Lithuania,Dresses,Gucci,19.72,2025-03-10,2025-04-04,Drop-off,4,4.9
12837,u7786,Netherlands,Bags,Adidas,30.19,2025-01-04,2025-01-10,Drop-off,5,4.4
12838,u3454,Spain,Jackets,H&M,29.18,2024-11-16,2024-11-18,Standard,6,4.5
12839,u3133,Spain,Bags,Adidas,24.73,2025-06-15,2025-07-09,Standard,5,3.9
12840,u6873,Spain,Tops,Adidas,33.9,2025-03-03,2025-03-08,Pickup,3,4.6
12841,u5502,France,Jeans,Nike,45.35,2024-05-09,,Pickup,7,4.6
12842,u8562,Netherlands,Tops,Gucci,3.0,2024-06-10,2024-06-17,Standard,5,5.0
12843,u7395,Poland,Sneakers,H&M,27.32,2024-12-13,2024-12-30,Pickup,2,3.8
12844,u7613,Spain,Jeans,Nike,3.0,2024-02-20,,Drop-off,4,3.9
12845,u4322,Lithuania,Bags,H&M,21.47,2025-02-02,,Standard,5,4.1
12846,u6710,Germany,Sneakers,Gucci,22.67,2024-05-31,2024-06-11,Standard,5,4.7
12847,u8807,France,Jackets,Levi’s,36.58,2024-10-25,2024-11-21,Standard,5,4.0
12848,u3524,Lithuania,Jeans,Nike,58.85,2024-02-17,,Pickup,5,4.1
12849,u5950,Lithuania,Jackets,Nike,18.5,2024-04-29,2024-04-30,Drop-off,4,5.0
12850,u8395,Lithuania,Jackets,Nike,3.0,2024-04-03,,Pickup,6,4.1
12851,u2227,Poland,Jeans,Nike,26.61,2024-02-09,2024-02-16,Pickup,5,4.9
12852,u3408,Netherlands,Bags,Balenciaga,21.39,2024-03-01,2024-03-08,Pickup,5,4.7
12853,u3847,Lithuania,Jackets,Nike,56.55,2025-02-27,2025-03-01,Drop-off,2,4.8
12854,u6936,Lithuania,Bags,H&M,41.49,2025-06-22,,Standard,5,4.6
12855,u3508,Spain,Jackets,Gucci,27.07,2024-11-02,2024-11-12,Standard,9,4.8
12856,u5974,Lithuania,Sneakers,Nike,18.75,2024-12-30,,Standard,4,4.2
12857,u4286,Germany,Jackets,Zara,49.91,2024-07-21,2024-08-18,Pickup,6,4.5
12858,u7269,Lithuania,Sneakers,Levi’s,33.51,2024-01-07,,Drop-off,6,4.2
12859,u3309,Netherlands,Bags,Zara,52.26,2024-05-30,2024-06-07,Pickup,6,4.7
12860,u9703,Spain,Bags,Levi’s,28.82,2024-08-11,,Standard,5,5.0
12861,u4298,Germany,Dresses,Levi’s,46.95,2024-09-17,2024-09-20,Pickup,7,3.8
12862,u4277,France,Tops,Nike,24.19,2024-04-17,2024-05-02,Standard,2,4.4
12863,u9194,Netherlands,Dresses,H&M,33.78,2024-01-12,2024-01-24,Pickup,5,4.8
12864,u7296,France,Dresses,H&M,7.93,2025-01-26,2025-02-07,Pickup,4,4.2
12865,u8907,Netherlands,Jackets,Zara,34.96,2025-03-24,,Standard,3,4.0
12866,u2395,Spain,Sneakers,Levi’s,20.51,2024-12-05,,Pickup,2,4.6
12867,u9147,Netherlands,Jackets,H&M,23.61,2024-03-07,2024-03-31,Drop-off,3,4.5
12868,u2551,Netherlands,Bags,H&M,49.08,2025-01-21,2025-02-18,Standard,4,4.7
12869,u3704,Germany,Dresses,Balenciaga,51.37,2025-01-10,,Standard,4,3.8
12870,u7015,Germany,Jeans,Zara,32.23,2024-03-29,2024-04-09,Drop-off,5,4.9
12871,u1248,Spain,Sneakers,Adidas,27.38,2024-06-09,,Drop-off,4,4.4
12872,u2597,Poland,Jackets,Nike,21.58,2024-01-15,2024-02-02,Standard,6,4.6
12873,u5043,France,Jeans,Nike,24.11,2025-06-15,2025-06-24,Drop-off,6,4.9
12874,u7320,Lithuania,Dresses,H&M,18.97,2024-11-15,2024-12-07,Pickup,7,4.8
12875,u8764,Poland,Dresses,Balenciaga,30.72,2024-06-27,,Pickup,6,5.0
12876,u1598,Lithuania,Tops,Nike,35.08,2024-01-16,,Pickup,6,4.0
12877,u1780,France,Sneakers,H&M,9.97,2024-03-01,,Drop-off,8,5.0
12878,u2497,Germany,Sneakers,Levi’s,49.27,2024-12-08,,Pickup,3,4.3
12879,u1896,Germany,Tops,Levi’s,46.53,2025-04-01,,Pickup,8,5.0
12880,u3674,Spain,Jeans,Adidas,42.13,2025-03-27,2025-04-10,Pickup,5,4.5
12881,u2190,Spain,Jackets,H&M,16.14,2025-01-11,,Standard,4,4.4
12882,u8672,Poland,Dresses,H&M,28.71,2024-01-23,,Drop-off,6,4.2
12883,u3488,Germany,Dresses,Gucci,54.38,2025-02-10,2025-02-24,Pickup,7,4.5
12884,u5671,France,Jeans,Nike,45.46,2025-01-14,2025-01-24,Pickup,4,4.3
12885,u8101,Lithuania,Jeans,Gucci,16.12,2024-12-09,2024-12-30,Drop-off,7,4.8
12886,u2871,Spain,Jackets,Nike,31.89,2024-01-30,2024-02-22,Standard,5,4.3
12887,u8632,France,Jackets,Adidas,9.09,2024-05-18,,Drop-off,10,4.6
12888,u6886,France,Dresses,Zara,41.44,2024-12-09,,Pickup,6,4.7
12889,u1980,Netherlands,Jackets,Adidas,26.23,2024-09-14,2024-09-16,Standard,5,4.3
12890,u3202,Germany,Jeans,Levi’s,3.0,2024-09-21,2024-10-19,Drop-off,5,4.6
12891,u3086,France,Bags,Nike,6.51,2024-11-03,,Drop-off,2,4.4
12892,u4093,Germany,Jackets,Zara,61.94,2024-05-04,2024-05-30,Pickup,8,4.5
12893,u2027,Germany,Tops,Nike,42.2,2024-12-30,2025-01-23,Standard,7,4.6
12894,u4243,Poland,Jeans,Levi’s,35.08,2024-09-17,,Pickup,4,4.5
12895,u1216,Germany,Bags,Zara,18.31,2024-08-17,2024-08-19,Pickup,5,3.9
12896,u6842,Netherlands,Tops,Levi’s,13.17,2025-05-24,2025-06-10,Standard,6,4.9
12897,u2040,Poland,Jeans,Adidas,18.1,2025-06-13,2025-06-28,Pickup,4,3.8
12898,u6856,Poland,Tops,Adidas,25.97,2024-11-12,,Pickup,6,4.9
12899,u5583,Spain,Dresses,Nike,35.23,2024-01-05,2024-01-20,Standard,3,3.9
12900,u6908,Netherlands,Tops,Gucci,45.16,2024-01-06,,Standard,3,4.6
12901,u8247,Spain,Dresses,Balenciaga,37.3,2024-08-10,2024-08-22,Pickup,8,4.3
12902,u1211,Spain,Jackets,Gucci,21.3,2025-06-11,2025-06-18,Pickup,9,4.7
12903,u9593,Poland,Jeans,Zara,39.32,2024-10-30,2024-10-31,Standard,6,4.2
12904,u3632,France,Bags,Adidas,30.39,2025-06-19,2025-06-29,Drop-off,3,4.4
12905,u7988,Lithuania,Bags,Gucci,40.11,2024-05-26,2024-06-17,Standard,4,4.3
12906,u7535,Poland,Bags,Levi’s,28.63,2024-06-20,2024-06-29,Drop-off,4,3.9
12907,u5473,Spain,Dresses,Zara,19.27,2024-10-06,2024-10-24,Drop-off,4,4.1
12908,u3860,Germany,Tops,Balenciaga,23.38,2025-03-27,2025-04-02,Drop-off,6,4.6
12909,u2501,Germany,Tops,Zara,3.0,2024-09-02,2024-09-12,Pickup,3,4.3
12910,u4187,Netherlands,Sneakers,H&M,11.06,2024-07-07,2024-07-10,Drop-off,4,5.0
12911,u3982,Netherlands,Dresses,H&M,27.95,2024-03-17,2024-04-12,Drop-off,2,4.5
12912,u3395,Germany,Sneakers,Levi’s,41.11,2024-04-24,2024-04-27,Standard,4,5.0
12913,u9065,France,Jeans,Adidas,6.96,2025-06-09,,Drop-off,5,4.9
12914,u1359,France,Tops,Adidas,27.01,2025-03-02,2025-03-21,Standard,5,4.4
12915,u3235,Lithuania,Jeans,H&M,29.65,2024-02-16,,Pickup,10,5.0
12916,u9047,Lithuania,Tops,Balenciaga,27.98,2025-01-21,2025-02-02,Standard,3,4.6
12917,u4541,Poland,Bags,Levi’s,21.51,2024-05-18,2024-06-13,Drop-off,2,4.6
12918,u2830,Germany,Tops,Gucci,29.07,2024-12-27,2025-01-06,Pickup,5,3.9
12919,u2360,Poland,Tops,H&M,27.53,2025-01-31,,Standard,5,4.6
12920,u5734,France,Jackets,Nike,3.0,2024-09-08,,Drop-off,7,4.6
12921,u1461,Germany,Jeans,Gucci,35.31,2024-10-26,,Drop-off,9,4.7
12922,u9218,Spain,Sneakers,Balenciaga,61.49,2024-07-15,2024-08-03,Standard,8,5.0
12923,u4391,Netherlands,Jackets,Balenciaga,28.14,2025-02-21,2025-03-14,Pickup,3,4.1
12924,u4135,Germany,Jackets,Balenciaga,29.0,2024-01-15,2024-02-04,Drop-off,5,4.1
12925,u5764,Poland,Tops,Adidas,45.91,2024-04-28,2024-05-07,Pickup,7,5.0
12926,u8274,France,Jackets,Adidas,21.7,2024-04-15,2024-05-10,Pickup,4,4.6
12927,u1092,Netherlands,Tops,Balenciaga,18.75,2025-02-12,2025-02-17,Drop-off,3,4.3
12928,u2106,Spain,Jeans,H&M,43.73,2024-03-20,2024-04-17,Drop-off,5,4.9
12929,u5970,Netherlands,Tops,H&M,27.8,2025-02-27,2025-03-22,Pickup,5,4.8
12930,u6973,Netherlands,Jeans,Adidas,31.45,2024-02-16,2024-03-15,Standard,4,4.7
12931,u6590,Poland,Bags,Nike,12.65,2024-12-23,2025-01-18,Standard,3,4.9
12932,u2282,Lithuania,Bags,Balenciaga,35.29,2024-05-16,2024-05-31,Drop-off,7,4.7
12933,u2287,Lithuania,Jackets,Nike,18.87,2024-04-29,2024-05-07,Pickup,4,4.0
12934,u9106,Lithuania,Dresses,Adidas,30.33,2024-05-10,2024-05-11,Pickup,3,5.0
12935,u8326,Poland,Jackets,H&M,28.07,2024-06-11,2024-06-14,Standard,6,3.9
12936,u3636,Netherlands,Jackets,Adidas,19.34,2025-01-03,,Drop-off,7,4.5
12937,u3324,France,Sneakers,Balenciaga,28.2,2024-08-12,2024-09-02,Pickup,2,4.4
12938,u6234,Netherlands,Jackets,H&M,31.95,2024-12-18,2024-12-20,Pickup,4,4.3
12939,u7467,Netherlands,Jackets,Balenciaga,13.97,2025-01-14,2025-01-29,Standard,6,4.9
12940,u7851,Netherlands,Jeans,Balenciaga,37.44,2025-01-20,2025-02-05,Pickup,6,3.7
12941,u2840,Lithuania,Bags,Balenciaga,32.09,2025-03-16,2025-03-22,Pickup,4,5.0
12942,u6002,Poland,Dresses,Adidas,43.34,2025-04-17,,Pickup,8,5.0
12943,u9304,Netherlands,Dresses,H&M,58.69,2024-09-02,2024-10-01,Standard,7,5.0
12944,u8055,Germany,Dresses,Zara,33.66,2024-08-23,,Standard,3,4.9
12945,u8095,France,Bags,Gucci,25.02,2024-07-13,2024-07-23,Drop-off,4,4.6
12946,u8968,Poland,Bags,Levi’s,33.77,2024-05-01,2024-05-20,Standard,8,5.0
12947,u2465,Lithuania,Dresses,Zara,15.11,2024-04-02,2024-04-17,Drop-off,6,4.5
12948,u3147,Spain,Dresses,Nike,18.37,2024-05-11,,Pickup,5,4.2
12949,u2154,Germany,Tops,Levi’s,30.04,2025-03-02,2025-03-21,Standard,4,3.9
12950,u9964,Lithuania,Jeans,H&M,45.97,2024-09-05,2024-09-24,Standard,6,4.4
12951,u6432,Lithuania,Bags,Balenciaga,11.9,2025-05-20,2025-06-16,Standard,6,4.6
12952,u4934,Netherlands,Bags,Levi’s,35.71,2024-08-24,,Standard,6,4.3
12953,u2009,Spain,Dresses,Nike,32.02,2024-11-19,,Pickup,6,4.5
12954,u5104,Lithuania,Tops,Levi’s,17.36,2024-03-20,2024-04-07,Pickup,5,4.6
12955,u4578,Spain,Dresses,Levi’s,22.51,2025-05-16,2025-06-11,Standard,5,4.2
12956,u1354,Poland,Tops,Gucci,54.13,2024-04-26,2024-05-07,Standard,4,4.4
12957,u4723,Germany,Jeans,Zara,32.55,2024-04-26,2024-05-15,Standard,5,4.6
12958,u6196,Poland,Jeans,H&M,18.75,2025-02-01,2025-02-06,Standard,3,4.3
12959,u5176,Lithuania,Sneakers,Balenciaga,41.79,2024-12-30,,Drop-off,6,4.9
12960,u9886,Lithuania,Jackets,Gucci,53.46,2024-12-14,,Pickup,4,4.3
12961,u7473,Netherlands,Jeans,Zara,45.14,2025-01-31,2025-02-14,Pickup,8,4.6
12962,u1554,Poland,Jeans,Zara,15.16,2024-04-24,2024-04-25,Standard,4,5.0
12963,u2715,Poland,Tops,Nike,29.49,2024-10-10,2024-11-07,Standard,4,4.7
12964,u5269,France,Sneakers,Gucci,32.36,2024-10-25,,Drop-off,12,4.7
12965,u2714,Lithuania,Tops,Zara,11.79,2025-01-06,2025-01-28,Standard,8,4.9
12966,u7978,Netherlands,Jackets,Adidas,3.0,2024-12-22,,Pickup,4,4.6
12967,u8501,Spain,Jackets,H&M,39.97,2025-05-18,2025-05-21,Pickup,6,4.5
12968,u6479,Netherlands,Dresses,Zara,45.78,2024-06-28,2024-06-29,Standard,7,3.9
12969,u5484,France,Jeans,Nike,3.0,2025-06-12,2025-07-03,Pickup,6,4.8
12970,u2892,Germany,Sneakers,Zara,14.17,2024-01-11,2024-01-24,Drop-off,6,4.4
12971,u6449,Germany,Jeans,Levi’s,22.25,2025-04-01,2025-04-22,Drop-off,4,4.7
12972,u8726,France,Tops,Nike,20.3,2024-06-19,,Pickup,7,4.3
12973,u5854,Germany,Jeans,H&M,21.64,2024-11-01,2024-11-15,Drop-off,7,4.2
12974,u8136,France,Bags,Balenciaga,26.27,2024-02-14,2024-02-27,Drop-off,6,4.8
12975,u6328,Germany,Jeans,Balenciaga,44.69,2025-02-26,2025-03-06,Standard,5,4.8
12976,u6709,France,Sneakers,Adidas,36.83,2024-09-11,2024-09-21,Drop-off,4,4.4
12977,u6958,Spain,Sneakers,Gucci,53.71,2025-05-24,,Standard,6,4.4
12978,u6404,Germany,Jeans,Nike,32.52,2024-05-25,2024-06-15,Drop-off,9,4.2
12979,u1851,France,Jackets,Zara,23.37,2025-03-10,2025-04-02,Standard,5,3.9
12980,u6568,Germany,Jackets,Nike,17.91,2024-10-10,2024-10-30,Drop-off,4,5.0
12981,u9477,Netherlands,Jeans,Balenciaga,27.12,2025-01-10,,Pickup,6,4.3
12982,u6457,Lithuania,Dresses,Nike,7.66,2024-05-30,2024-06-10,Drop-off,4,5.0
12983,u5275,Poland,Dresses,Gucci,36.64,2025-07-03,2025-07-04,Drop-off,8,5.0
12984,u9603,France,Bags,Balenciaga,40.3,2024-08-09,2024-08-10,Pickup,8,5.0
12985,u1401,Netherlands,Sneakers,H&M,26.87,2024-12-22,2025-01-09,Pickup,4,4.3
12986,u9419,Netherlands,Jackets,Adidas,38.73,2025-06-28,2025-07-02,Standard,6,4.6
12987,u9713,Germany,Jeans,Gucci,21.14,2025-06-30,2025-07-07,Pickup,0,4.2
12988,u7730,France,Sneakers,Nike,44.92,2024-11-02,2024-11-12,Drop-off,8,5.0
12989,u4915,Poland,Bags,Levi’s,51.4,2024-01-10,2024-02-07,Pickup,6,5.0
12990,u5236,Lithuania,Dresses,Balenciaga,62.97,2024-05-16,,Pickup,6,3.9
12991,u5320,France,Tops,Adidas,13.08,2025-03-23,,Drop-off,5,4.2
12992,u5775,Poland,Jackets,Nike,6.77,2024-04-29,2024-05-10,Standard,6,4.3
12993,u2648,Poland,Jeans,Adidas,37.04,2025-03-30,,Standard,10,4.4
12994,u8667,Poland,Tops,Gucci,33.96,2024-05-21,2024-05-28,Drop-off,2,4.7
12995,u9629,Lithuania,Jeans,Levi’s,37.29,2025-02-08,2025-02-15,Drop-off,3,4.3
12996,u1712,Netherlands,Bags,Adidas,37.14,2024-05-29,2024-06-10,Drop-off,2,4.4
12997,u9416,France,Bags,Gucci,44.47,2024-11-11,2024-11-15,Pickup,8,3.5
12998,u7869,France,Dresses,Zara,29.0,2024-05-22,2024-06-11,Standard,2,4.4
12999,u8585,Germany,Sneakers,Gucci,7.01,2025-04-24,,Pickup,5,4.6
13000,u3068,Lithuania,Tops,Adidas,17.28,2025-05-03,2025-05-31,Standard,4,4.7
13001,u1185,Germany,Jackets,Zara,32.75,2025-06-28,,Standard,5,5.0
13002,u1952,Poland,Sneakers,H&M,3.0,2024-05-23,2024-05-26,Drop-off,4,4.7
13003,u7090,Lithuania,Sneakers,Zara,53.59,2025-02-07,2025-02-28,Drop-off,3,3.7
13004,u6436,Poland,Bags,Zara,33.02,2024-10-21,2024-11-01,Pickup,6,4.6
13005,u8787,France,Jeans,Nike,23.24,2024-09-12,2024-10-05,Drop-off,6,4.2
13006,u2145,Netherlands,Sneakers,Gucci,41.08,2024-04-30,2024-05-26,Pickup,7,4.7
13007,u6905,Netherlands,Bags,Levi’s,39.73,2024-10-12,,Standard,4,4.5
13008,u3892,France,Bags,Zara,28.77,2024-12-24,2025-01-21,Pickup,4,4.7
13009,u2590,Poland,Jeans,Nike,34.19,2025-02-12,,Standard,6,4.8
13010,u2286,Spain,Sneakers,Balenciaga,8.27,2024-07-14,,Standard,2,4.3
13011,u9023,France,Jackets,Zara,47.75,2024-03-21,,Drop-off,4,4.6
13012,u9988,Spain,Bags,Adidas,23.39,2025-06-10,,Pickup,2,4.1
13013,u4184,Spain,Dresses,Balenciaga,31.31,2024-04-07,2024-04-18,Drop-off,5,3.6
13014,u6656,Germany,Sneakers,Nike,5.64,2024-12-28,2025-01-17,Standard,6,5.0
13015,u2804,Netherlands,Sneakers,Balenciaga,24.22,2024-06-16,,Pickup,6,4.1
13016,u2973,Spain,Jeans,Levi’s,3.0,2024-04-29,,Pickup,5,4.2
13017,u4789,Lithuania,Jackets,Nike,62.34,2024-11-15,2024-12-11,Standard,7,4.7
13018,u6637,Poland,Jackets,Zara,3.0,2024-11-21,2024-12-12,Drop-off,7,5.0
13019,u4887,Poland,Sneakers,H&M,26.16,2024-07-09,,Drop-off,6,4.8
13020,u5385,France,Bags,Levi’s,21.1,2024-12-20,,Drop-off,0,4.7
13021,u2601,Lithuania,Sneakers,H&M,29.85,2024-05-09,,Standard,3,3.7
13022,u9758,Poland,Bags,Gucci,5.76,2024-06-13,2024-07-04,Standard,5,4.2
13023,u5945,Spain,Bags,Zara,36.91,2024-08-31,2024-09-19,Standard,5,4.4
13024,u8031,France,Sneakers,Gucci,33.0,2024-11-16,2024-12-11,Pickup,3,4.2
13025,u8293,France,Tops,Gucci,29.17,2024-06-27,2024-07-20,Standard,4,3.9
13026,u4075,France,Jackets,H&M,21.71,2024-03-06,2024-03-27,Drop-off,5,4.4
13027,u2890,Lithuania,Bags,Zara,24.26,2024-02-14,2024-02-18,Drop-off,5,5.0
13028,u8681,Spain,Sneakers,Adidas,35.75,2024-04-16,2024-04-23,Pickup,2,4.7
13029,u7472,France,Jeans,Adidas,29.45,2024-09-18,2024-10-12,Pickup,5,4.4
13030,u3174,Lithuania,Bags,Adidas,49.41,2024-08-29,2024-09-02,Drop-off,8,4.9
13031,u6234,Spain,Dresses,Zara,33.82,2025-06-18,,Pickup,4,5.0
13032,u5606,Germany,Jeans,Zara,28.78,2025-04-02,2025-04-25,Standard,4,4.6
13033,u6276,Spain,Jackets,Balenciaga,18.55,2025-01-10,,Standard,6,4.4
13034,u1111,Lithuania,Tops,Zara,37.04,2024-09-29,2024-10-08,Drop-off,4,4.9
13035,u1811,France,Dresses,Nike,14.69,2024-03-20,2024-03-28,Drop-off,10,4.5
13036,u4433,Netherlands,Jeans,Adidas,35.04,2024-07-08,,Drop-off,1,4.4
13037,u3920,Netherlands,Tops,Balenciaga,30.88,2024-04-11,2024-04-15,Pickup,3,4.3
13038,u6363,Lithuania,Bags,Nike,27.93,2024-12-17,2024-12-29,Pickup,5,4.0
13039,u2200,Poland,Tops,Nike,30.39,2024-11-07,2024-11-16,Drop-off,4,4.7
13040,u8317,Spain,Tops,Gucci,3.0,2024-06-15,2024-06-17,Standard,5,4.6
